,ds,y,yhat
436,2020-11-02 13:15:00,3058.290999965277,3058.2909999652775
437,2020-11-02 13:30:00,3058.3827221874994,3058.3827221875
438,2020-11-02 13:45:00,3058.4577441319443,3058.4579177427713
439,2020-11-02 14:00:00,3058.516690104167,3058.5170184346284
440,2020-11-02 14:15:00,3058.560136666667,3058.5599630201455
441,2020-11-02 14:30:00,3058.641068055555,3058.6410992940214
442,2020-11-02 14:45:00,3058.7768872916668,3058.7783392819065
443,2020-11-02 15:00:00,3058.8194569791667,3058.82321830673
444,2020-11-02 15:15:00,3058.7353478125,3058.736773435448
445,2020-11-02 15:30:00,3058.610027534722,3058.611295785939
446,2020-11-02 15:45:00,3058.4184972916664,3058.4153619391204
447,2020-11-02 16:00:00,3058.233934548611,3058.2345207080502
448,2020-11-03 09:15:00,3042.6552247916666,3042.6552247916666
449,2020-11-03 09:30:00,3042.4482838194444,3042.4476136836224
450,2020-11-03 09:45:00,3042.2500546527776,3042.2500546527776
451,2020-11-03 10:00:00,3042.0518254861113,3042.0518254861113
452,2020-11-03 10:15:00,3041.8535963194445,3041.8535963194436
453,2020-11-03 10:30:00,3041.651124097222,3041.6511240972222
454,2020-11-03 10:45:00,3041.447999097222,3041.447999097221
455,2020-11-03 11:00:00,3041.228853263889,3041.2288532638886
456,2020-11-03 11:15:00,3040.985676180555,3040.9856761805545
457,2020-11-03 11:30:00,3040.7424990972218,3040.7424990972227
458,2020-11-03 11:45:00,3040.4830720138884,3040.483072013888
459,2020-11-03 12:00:00,3040.212811597222,3040.212811597223
460,2020-11-03 12:15:00,3039.9528185416666,3039.952818541667
461,2020-11-03 12:30:00,3039.6889609027776,3039.6910060429695
462,2020-11-03 12:45:00,3039.391683125,3039.3923984077405
463,2020-11-03 13:00:00,3039.0849678472223,3039.086280343237
464,2020-11-03 13:15:00,3038.791322013889,3038.791322013889
465,2020-11-03 13:30:00,3038.518766458333,3038.5187664583323
466,2020-11-03 13:45:00,3038.2089747916666,3038.2089747916657
467,2020-11-03 14:00:00,3037.925458194444,3037.925458194445
468,2020-11-03 14:15:00,3037.645435694444,3037.6454356944446
469,2020-11-03 14:30:00,3037.3587462499995,3037.3587462499995
470,2020-11-03 14:45:00,3036.9539411458327,3036.9496075764728
471,2020-11-03 15:00:00,3036.7201319097217,3036.7184096909814
472,2020-11-03 15:15:00,3036.6208866666666,3036.619682792786
473,2020-11-03 15:30:00,3036.6159720138885,3036.6166071008192
474,2020-11-03 15:45:00,3036.5535646875,3036.5528662496727
475,2020-11-03 16:00:00,3036.5266172916668,3036.525455835111
476,2020-11-04 09:15:00,3038.1639592013885,3038.1629869704416
477,2020-11-04 09:30:00,3038.4981953125002,3038.497327216044
478,2020-11-04 09:45:00,3038.881605034722,3038.8816050347223
479,2020-11-04 10:00:00,3039.2551987847223,3039.255198784722
480,2020-11-04 10:15:00,3039.5840182291668,3039.5892474713123
481,2020-11-04 10:30:00,3039.812177951389,3039.8180807291665
482,2020-11-04 10:45:00,3039.957698784722,3039.9576987847227
483,2020-11-04 11:00:00,3040.1795043402776,3040.1795043402785
484,2020-11-04 11:15:00,3040.4012890625,3040.401289062501
485,2020-11-04 11:30:00,3040.6787196180558,3040.6787196180558
486,2020-11-04 11:45:00,3040.9957335069444,3040.9948654441573
487,2020-11-04 12:00:00,3041.3200251736116,3041.3200251736116
488,2020-11-04 12:15:00,3041.620302951389,3041.620674473846
489,2020-11-04 12:30:00,3041.9224487847223,3041.9214609133846
490,2020-11-04 12:45:00,3042.3087369791665,3042.3098376871803
491,2020-11-04 13:00:00,3042.7446861805556,3042.743851564981
492,2020-11-04 13:15:00,3043.3136303472224,3043.315963687798
493,2020-11-04 13:30:00,3043.8743734027785,3043.87645674564
494,2020-11-04 13:45:00,3044.4522087847226,3044.4531150223625
495,2020-11-04 14:00:00,3045.0492618055555,3045.049021995079
496,2020-11-04 14:15:00,3045.636106527778,3045.634276707359
497,2020-11-04 14:30:00,3046.164079583333,3046.159058751333
498,2020-11-04 14:45:00,3046.7342593055555,3046.731616286155
499,2020-11-04 15:00:00,3047.294269722222,3047.2868023967144
500,2020-11-04 15:15:00,3048.140847638889,3048.140086069667
501,2020-11-04 15:30:00,3049.1720595833335,3049.171943637525
502,2020-11-04 15:45:00,3050.265781076389,3050.2674103491054
503,2020-11-04 16:00:00,3051.404256423611,3051.40144605229
504,2020-11-05 09:15:00,3142.014192916667,3142.014192916667
505,2020-11-05 09:30:00,3143.4607172222227,3143.46138736473
506,2020-11-05 09:45:00,3144.942606111111,3144.942606111111
507,2020-11-05 10:00:00,3146.4405227777775,3146.4405227777775
508,2020-11-05 10:15:00,3147.938439444444,3147.938439444445
509,2020-11-05 10:30:00,3149.4405991666667,3149.440599166667
510,2020-11-05 10:45:00,3150.973696388889,3150.973696388889
511,2020-11-05 11:00:00,3152.5574255555553,3152.557425555555
512,2020-11-05 11:15:00,3154.1651859722224,3154.165185972223
513,2020-11-05 11:30:00,3155.8048908333335,3155.8048908333335
514,2020-11-05 11:45:00,3157.4313318055556,3157.431331805555
515,2020-11-05 12:00:00,3159.0014012500005,3159.0014012499996
516,2020-11-05 12:15:00,3160.5383213888886,3160.538147775658
517,2020-11-05 12:30:00,3162.0721130555553,3162.06978146947
518,2020-11-05 12:45:00,3163.640727638889,3163.6396651306013
519,2020-11-05 13:00:00,3165.2332588888885,3165.2320713953563
520,2020-11-05 13:15:00,3166.8464869444438,3166.845596909722
521,2020-11-05 13:30:00,3168.443028611111,3168.4431345184676
522,2020-11-05 13:45:00,3170.0834125,3170.0839479143524
523,2020-11-05 14:00:00,3171.6996755208334,3171.699658166643
524,2020-11-05 14:15:00,3173.2673492708336,3173.26623469628
525,2020-11-05 14:30:00,3174.840901493056,3174.843764324869
526,2020-11-05 14:45:00,3176.5472296527782,3176.5503821539196
527,2020-11-05 15:00:00,3178.2081564583336,3178.210246737442
528,2020-11-05 15:15:00,3179.8081987152773,3179.810951321395
529,2020-11-05 15:30:00,3181.243351215278,3181.2445729272804
530,2020-11-05 15:45:00,3182.6854563888887,3182.6873706030306
531,2020-11-05 16:00:00,3184.143464513889,3184.1437292763862
532,2020-11-06 09:15:00,3271.3727928819444,3271.3737651076863
533,2020-11-06 09:30:00,3272.091758159722,3272.092626221253
534,2020-11-06 09:45:00,3272.724077604167,3272.7240776041667
535,2020-11-06 10:00:00,3273.366213020833,3273.366213020834
536,2020-11-06 10:15:00,3273.998157465278,3273.9981574652784
537,2020-11-06 10:30:00,3274.6559352430554,3274.6500324652784
538,2020-11-06 10:45:00,3275.406601909722,3275.404893546303
539,2020-11-06 11:00:00,3276.121983854166,3276.1219838541647
540,2020-11-06 11:15:00,3276.9091644097225,3276.909164409722
541,2020-11-06 11:30:00,3277.7037651041665,3277.7037651041665
542,2020-11-06 11:45:00,3278.485709548611,3278.485709548611
543,2020-11-06 12:00:00,3279.276001215277,3279.276001215277
544,2020-11-06 12:15:00,3280.1505046874995,3280.1515446166286
545,2020-11-06 12:30:00,3280.9661435763887,3280.967131419504
546,2020-11-06 12:45:00,3281.6985081597218,3281.697407460202
547,2020-11-06 13:00:00,3282.4208367361107,3282.4216713532514
548,2020-11-06 13:15:00,3283.0262217013887,3283.0232219532736
549,2020-11-06 13:30:00,3283.673725173611,3283.671641827948
550,2020-11-06 13:45:00,3284.373885381944,3284.372788165256
551,2020-11-06 14:00:00,3285.1131454166666,3285.113574253598
552,2020-11-06 14:15:00,3285.859076354166,3285.8582152484055
553,2020-11-06 14:30:00,3286.6396160069444,3286.647237682955
554,2020-11-06 14:45:00,3287.093763611111,3287.092506683689
555,2020-11-06 15:00:00,3287.5724970833335,3287.574319552378
556,2020-11-06 15:15:00,3287.9189005902776,3287.918140544554
557,2020-11-06 15:30:00,3288.2086921875,3288.2063766878305
558,2020-11-06 15:45:00,3288.5000078124995,3288.500309024162
559,2020-11-06 16:00:00,3288.735121597222,3288.739506089947
560,2020-11-09 09:15:00,3348.7296354166674,3348.730902777778
561,2020-11-09 09:30:00,3349.0768576388896,3349.076857638889
562,2020-11-09 09:45:00,3349.4101909722226,3349.4101909722235
563,2020-11-09 10:00:00,3349.743524305556,3349.7435243055556
564,2020-11-09 10:15:00,3350.0768576388896,3350.0768576388887
565,2020-11-09 10:30:00,3350.4101909722226,3350.4101909722235
566,2020-11-09 10:45:00,3350.743524305556,3350.7435243055565
567,2020-11-09 11:00:00,3351.0768576388896,3351.0768576388905
568,2020-11-09 11:15:00,3351.4101909722226,3351.410190972223
569,2020-11-09 11:30:00,3351.742135416667,3351.7428298670284
570,2020-11-09 11:45:00,3352.0796354166673,3352.077204812484
571,2020-11-09 12:00:00,3352.1926875000004,3352.1884236665737
572,2020-11-09 12:15:00,3352.070072916667,3352.067819392152
573,2020-11-09 12:30:00,3351.7611597222226,3351.7677917483134
574,2020-11-09 12:45:00,3351.281086805556,3351.2880382479557
575,2020-11-09 13:00:00,3350.6915833333337,3350.694881950606
576,2020-11-09 13:15:00,3350.1174131944445,3350.116475691082
577,2020-11-09 13:30:00,3349.6836458333337,3349.6826302045133
578,2020-11-09 13:45:00,3349.3250486111115,3349.327638938266
579,2020-11-09 14:00:00,3348.9007013888895,3348.8982864644686
580,2020-11-09 14:15:00,3348.403263888889,3348.4019548611554
581,2020-11-09 14:30:00,3347.9303854166674,3347.9455884919
582,2020-11-09 14:45:00,3347.1600281944447,3347.150984624418
583,2020-11-09 15:00:00,3346.6348923611113,3346.634232650703
584,2020-11-09 15:15:00,3346.1785788541674,3346.1743645179854
585,2020-11-09 15:30:00,3345.9038969444446,3345.9008446176517
586,2020-11-09 15:45:00,3345.661079479167,3345.6631346650283
587,2020-11-09 16:00:00,3345.2666806944444,3345.265277913452
588,2020-11-10 09:15:00,3289.1984363194447,3289.1996168869014
589,2020-11-10 09:30:00,3287.947915486111,3287.947915486112
590,2020-11-10 09:45:00,3286.696630763889,3286.6966307638904
591,2020-11-10 10:00:00,3285.425971041667,3285.4259710416677
592,2020-11-10 10:15:00,3284.104026597222,3284.104026597221
593,2020-11-10 10:30:00,3282.701804375,3282.701804375
594,2020-11-10 10:45:00,3281.267793958333,3281.2677939583336
595,2020-11-10 11:00:00,3279.721245347222,3279.721245347223
596,2020-11-10 11:15:00,3278.151974513889,3278.151974513889
597,2020-11-10 11:30:00,3276.589995347222,3276.589648125
598,2020-11-10 11:45:00,3275.0511064583334,3275.0528425694447
599,2020-11-10 12:00:00,3273.520689791667,3273.520689791667
600,2020-11-10 12:15:00,3272.0469154861107,3272.0489971029588
601,2020-11-10 12:30:00,3270.5300057638888,3270.53000576389
602,2020-11-10 12:45:00,3269.014898125,3269.013502295098
603,2020-11-10 13:00:00,3267.522467569445,3267.5209050669164
604,2020-11-10 13:15:00,3266.001741388889,3266.001376810532
605,2020-11-10 13:30:00,3264.4817594444444,3264.481415344193
606,2020-11-10 13:45:00,3262.9531938194446,3262.9538188195934
607,2020-11-10 14:00:00,3261.514400868056,3261.5137040569634
608,2020-11-10 14:15:00,3260.102221284722,3260.104941254862
609,2020-11-10 14:30:00,3258.702533784722,3258.703014356034
610,2020-11-10 14:45:00,3257.1280275,3257.1319487768305
611,2020-11-10 15:00:00,3255.454363958333,3255.4595435199817
612,2020-11-10 15:15:00,3253.822848055556,3253.8217586432897
613,2020-11-10 15:30:00,3252.157980208334,3252.1570963560307
614,2020-11-10 15:45:00,3250.405430034722,3250.404259106181
615,2020-11-10 16:00:00,3248.649870902778,3248.64788560895
616,2020-11-11 09:15:00,3130.4008114930552,3130.399544131944
617,2020-11-11 09:30:00,3128.820064965278,3128.820064965278
618,2020-11-11 09:45:00,3127.265377465278,3127.2653774652777
619,2020-11-11 10:00:00,3125.7179816319444,3125.7179816319453
620,2020-11-11 10:15:00,3124.1705857986112,3124.170585798612
621,2020-11-11 10:30:00,3122.623189965278,3122.6231899652776
622,2020-11-11 10:45:00,3121.081523298611,3121.0815232986106
623,2020-11-11 11:00:00,3119.5398566319445,3119.5398566319445
624,2020-11-11 11:15:00,3117.998189965278,3117.998189965278
625,2020-11-11 11:30:00,3116.440551076389,3116.4398566352174
626,2020-11-11 11:45:00,3114.868676076389,3114.871106701101
627,2020-11-11 12:00:00,3113.497342743055,3113.5064156522394
628,2020-11-11 12:15:00,3112.2941031597225,3112.296019897585
629,2020-11-11 12:30:00,3111.297460798611,3111.291176004561
630,2020-11-11 12:45:00,3110.4987142708333,3110.49176282222
631,2020-11-11 13:00:00,3109.808120520833,3109.8050788403107
632,2020-11-11 13:15:00,3109.1121378819444,3109.1128601152473
633,2020-11-11 13:30:00,3108.278887951389,3108.2799105276918
634,2020-11-11 13:45:00,3107.342106701389,3107.33947818725
635,2020-11-11 14:00:00,3106.4498428125,3106.4516049631034
636,2020-11-11 14:15:00,3105.610377534723,3105.611474756667
637,2020-11-11 14:30:00,3104.7577490625,3104.742198847298
638,2020-11-11 14:45:00,3104.3149865972223,3104.3244675045053
639,2020-11-11 15:00:00,3103.727486840278,3103.7246571359856
640,2020-11-11 15:15:00,3103.123160277778,3103.1240464856805
641,2020-11-11 15:30:00,3102.4233267708332,3102.422441591543
642,2020-11-11 15:45:00,3101.6612940972223,3101.6589514409807
643,2020-11-11 16:00:00,3101.008061701389,3101.0107665919563
644,2020-11-12 09:15:00,3088.832224479167,3088.8310438769886
645,2020-11-12 09:30:00,3088.9665473958335,3088.9665473958335
646,2020-11-12 09:45:00,3089.1016342013886,3089.1016342013886
647,2020-11-12 10:00:00,3089.256096006944,3089.2560960069427
648,2020-11-12 10:15:00,3089.4760925347223,3089.4760925347223
649,2020-11-12 10:30:00,3089.775293923611,3089.775293923611
650,2020-11-12 10:45:00,3090.0605890625,3090.0605890625
651,2020-11-12 11:00:00,3090.4551585069444,3090.455158506944
652,2020-11-12 11:15:00,3090.8724501736115,3090.8724501736106
653,2020-11-12 11:30:00,3091.2824501736113,3091.282797395833
654,2020-11-12 11:45:00,3091.669359895833,3091.667623784722
655,2020-11-12 12:00:00,3092.0463251736114,3092.047061285021
656,2020-11-12 12:15:00,3092.3017175347227,3092.299635936364
657,2020-11-12 12:30:00,3092.5901098958334,3092.590071701389
658,2020-11-12 12:45:00,3092.906134201389,3092.907356419626
659,2020-11-12 13:00:00,3093.1847835069443,3093.1863564263335
660,2020-11-12 13:15:00,3093.507558298611,3093.5084298288034
661,2020-11-12 13:30:00,3093.8233870486115,3093.8230864183183
662,2020-11-12 13:45:00,3094.1873675347224,3094.188074904987
663,2020-11-12 14:00:00,3094.463962881944,3094.464350355573
664,2020-11-12 14:15:00,3094.704491701389,3094.7018196331337
665,2020-11-12 14:30:00,3094.9344160416667,3094.9372632170785
666,2020-11-12 14:45:00,3095.376005520833,3095.3693660731906
667,2020-11-12 15:00:00,3095.8558585069445,3095.8515438529666
668,2020-11-12 15:15:00,3096.310190173611,3096.310549553018
669,2020-11-12 15:30:00,3096.8267315625,3096.8271648955206
670,2020-11-12 15:45:00,3097.4340233333337,3097.435189037058
671,2020-11-12 16:00:00,3098.0284719791666,3098.0299086677323
672,2020-11-13 09:15:00,3122.0686826041665,3122.0686826041665
673,2020-11-13 09:30:00,3122.314342326389,3122.3143423263887
674,2020-11-13 09:45:00,3122.547831909722,3122.547831909722
675,2020-11-13 10:00:00,3122.7740298263884,3122.774029826388
676,2020-11-13 10:15:00,3123.0002277430553,3123.0002277430553
677,2020-11-13 10:30:00,3123.226425659722,3123.2264256597223
678,2020-11-13 10:45:00,3123.446894409722,3123.446894409723
679,2020-11-13 11:00:00,3123.667363159722,3123.667363159722
680,2020-11-13 11:15:00,3123.8878319097216,3123.887831909721
681,2020-11-13 11:30:00,3124.125661770833,3124.1256617708336
682,2020-11-13 11:45:00,3124.3721721874995,3124.3721721875004
683,2020-11-13 12:00:00,3124.642588854167,3124.6377798263884
684,2020-11-13 12:15:00,3124.9991652430554,3124.999502048195
685,2020-11-13 12:30:00,3125.352227743055,3125.351880526088
686,2020-11-13 12:45:00,3125.6679221875,3125.6682520478544
687,2020-11-13 13:00:00,3125.9889916319444,3125.9887346870773
688,2020-11-13 13:15:00,3126.306713854167,3126.307102738113
689,2020-11-13 13:30:00,3126.6042797569444,3126.603231142107
690,2020-11-13 13:45:00,3126.9367380208337,3126.936710243074
691,2020-11-13 14:00:00,3127.2849289930555,3127.2854550322486
692,2020-11-13 14:15:00,3127.643744965277,3127.6439567697985
693,2020-11-13 14:30:00,3127.987640798611,3127.9856894097097
694,2020-11-13 14:45:00,3128.240503645834,3128.2388544945975
695,2020-11-13 15:00:00,3128.4240079513893,3128.4325058596864
696,2020-11-13 15:15:00,3128.4525342361108,3128.455873497613
697,2020-11-13 15:30:00,3128.3592284375,3128.364184788662
698,2020-11-13 15:45:00,3128.2536900347222,3128.252976638696
699,2020-11-13 16:00:00,3128.1748697569446,3128.1703940475318
700,2020-11-16 09:15:00,3134.409722222222,3134.409722222222
701,2020-11-16 09:30:00,3134.5399305555557,3134.5399305555547
702,2020-11-16 09:45:00,3134.6701388888887,3134.670138888889
703,2020-11-16 10:00:00,3134.800347222222,3134.8003472222226
704,2020-11-16 10:15:00,3134.9305555555557,3134.930555555555
705,2020-11-16 10:30:00,3135.059375,3135.0607638888896
706,2020-11-16 10:45:00,3135.16875,3135.1687500000003
707,2020-11-16 11:00:00,3135.2781180555558,3135.2781215277846
708,2020-11-16 11:15:00,3135.387440972222,3135.3874409722234
709,2020-11-16 11:30:00,3135.5002534722225,3135.5002534722225
710,2020-11-16 11:45:00,3135.616572916667,3135.616572916666
711,2020-11-16 12:00:00,3135.6447986111116,3135.6433906074526
712,2020-11-16 12:15:00,3135.575795138889,3135.5758576402623
713,2020-11-16 12:30:00,3135.4463854166675,3135.4446805555563
714,2020-11-16 12:45:00,3135.349697916667,3135.3491979070436
715,2020-11-16 13:00:00,3135.2672222222227,3135.266854172652
716,2020-11-16 13:15:00,3135.1862256944446,3135.185748260097
717,2020-11-16 13:30:00,3135.100618055556,3135.100618055556
718,2020-11-16 13:45:00,3135.007973194445,3135.007973194445
719,2020-11-16 14:00:00,3134.920396805556,3134.920396763728
720,2020-11-16 14:15:00,3134.863473194445,3134.8634731944444
721,2020-11-16 14:30:00,3134.8174176388893,3134.8202649871655
722,2020-11-16 14:45:00,3134.7501846875007,3134.749349590216
723,2020-11-16 15:00:00,3134.778261666667,3134.7782095806688
724,2020-11-16 15:15:00,3134.820770694445,3134.8204052402825
725,2020-11-16 15:30:00,3134.8110866666666,3134.8115588870846
726,2020-11-16 15:45:00,3134.790501354167,3134.79131859206
727,2020-11-16 16:00:00,3134.765823229167,3134.762731241566
728,2020-11-17 09:15:00,3134.718180277778,3134.718180277777
729,2020-11-17 09:30:00,3134.640055277778,3134.640055277778
730,2020-11-17 09:45:00,3134.561930277778,3134.5619302777773
731,2020-11-17 10:00:00,3134.481721944445,3134.4827636209207
732,2020-11-17 10:15:00,3134.387971944445,3134.3879719444444
733,2020-11-17 10:30:00,3134.294221944445,3134.2942219444444
734,2020-11-17 10:45:00,3134.200471944445,3134.200471944445
735,2020-11-17 11:00:00,3134.106721944445,3134.1067219444462
736,2020-11-17 11:15:00,3134.012971944445,3134.012971944445
737,2020-11-17 11:30:00,3133.942138611111,3133.9421386111117
738,2020-11-17 11:45:00,3133.879638611111,3133.879638611112
739,2020-11-17 12:00:00,3133.8551108333336,3133.855110833334
740,2020-11-17 12:15:00,3134.000492777778,3134.000803555318
741,2020-11-17 12:30:00,3134.3018643055557,3134.3018642867514
742,2020-11-17 12:45:00,3134.6441004166672,3134.6434962574904
743,2020-11-17 13:00:00,3134.9049059722224,3134.923698554344
744,2020-11-17 13:15:00,3135.1959493055556,3135.195706249958
745,2020-11-17 13:30:00,3135.455442361111,3135.4559475695446
746,2020-11-17 13:45:00,3135.6628702430557,3135.6630586461483
747,2020-11-17 14:00:00,3135.876214375,3135.87636889358
748,2020-11-17 14:15:00,3136.114852430556,3136.115199653205
749,2020-11-17 14:30:00,3136.337175347223,3136.340321217215
750,2020-11-17 14:45:00,3136.458732638889,3136.461008676878
751,2020-11-17 15:00:00,3136.554096666667,3136.5541019012417
752,2020-11-17 15:15:00,3136.678517256945,3136.678220380844
753,2020-11-17 15:30:00,3136.7293934722225,3136.7313353510635
754,2020-11-17 15:45:00,3136.777042534722,3136.7785416653755
755,2020-11-17 16:00:00,3136.853640486111,3136.8523914234856
756,2020-11-18 09:15:00,3135.8733795486114,3135.8733795486123
757,2020-11-18 09:30:00,3135.899421215278,3135.8994212152775
758,2020-11-18 09:45:00,3135.9268899652784,3135.925462881944
759,2020-11-18 10:00:00,3135.9743378819444,3135.9743378819458
760,2020-11-18 10:15:00,3136.0217857986113,3136.0217857986113
761,2020-11-18 10:30:00,3136.070622604167,3136.069233715278
762,2020-11-18 10:45:00,3136.138903854167,3136.138903854167
763,2020-11-18 11:00:00,3136.2071920486114,3136.207188576426
764,2020-11-18 11:15:00,3136.2073205208335,3136.2073205208317
765,2020-11-18 11:30:00,3136.1934663541665,3136.1934663541647
766,2020-11-18 11:45:00,3136.1761052430556,3136.176105243055
767,2020-11-18 12:00:00,3136.250202465277,3136.2486972106367
768,2020-11-18 12:15:00,3136.4215114930553,3136.4214489947226
769,2020-11-18 12:30:00,3136.6578135763884,3136.658303155312
770,2020-11-18 12:45:00,3136.873160798611,3136.874245877987
771,2020-11-18 13:00:00,3137.064837881944,3137.0650062856425
772,2020-11-18 13:15:00,3137.2625084375004,3137.262985869368
773,2020-11-18 13:30:00,3137.4639494097223,3137.463949409722
774,2020-11-18 13:45:00,3137.671872048611,3137.671524826008
775,2020-11-18 14:00:00,3137.8756880208334,3137.8760369845977
776,2020-11-18 14:15:00,3138.019186458333,3138.0198424479163
777,2020-11-18 14:30:00,3138.1150649305555,3138.112217593823
778,2020-11-18 14:45:00,3138.2293831597217,3138.2332062956584
779,2020-11-18 15:00:00,3138.1891361111116,3138.1901343766945
780,2020-11-18 15:15:00,3138.139770034722,3138.1412795831575
781,2020-11-18 15:30:00,3138.1538008680554,3138.153822051323
782,2020-11-18 15:45:00,3138.1538779513885,3138.152400986915
783,2020-11-18 16:00:00,3138.1893384722225,3138.192951294198
784,2020-11-19 09:15:00,3132.896431597222,3132.8964315972225
785,2020-11-19 09:30:00,3132.7662232638886,3132.766223263889
786,2020-11-19 09:45:00,3132.636014930555,3132.636014930555
787,2020-11-19 10:00:00,3132.5078899305554,3132.506848262022
788,2020-11-19 10:15:00,3132.393306597222,3132.393306597221
789,2020-11-19 10:30:00,3132.2787232638884,3132.2787232638893
790,2020-11-19 10:45:00,3132.1641399305554,3132.164139930555
791,2020-11-19 11:00:00,3132.049556597222,3132.049556597222
792,2020-11-19 11:15:00,3131.918879513889,3131.918879513889
793,2020-11-19 11:30:00,3131.7547128472224,3131.754686805513
794,2020-11-19 11:45:00,3131.5828378472224,3131.582837847222
795,2020-11-19 12:00:00,3131.4152302083335,3131.415230208332
796,2020-11-19 12:15:00,3131.073087847222,3131.0734715180824
797,2020-11-19 12:30:00,3130.5886781250006,3130.5883309299793
798,2020-11-19 12:45:00,3130.074896875,3130.075754510747
799,2020-11-19 13:00:00,3129.6647684027776,3129.6459757416055
800,2020-11-19 13:15:00,3129.2350584027777,3129.235626111342
801,2020-11-19 13:30:00,3128.8057702083333,3128.805955972342
802,2020-11-19 13:45:00,3128.4014881597222,3128.401298020232
803,2020-11-19 14:00:00,3127.990581527778,3127.991418341058
804,2020-11-19 14:15:00,3127.546082361111,3127.5457212497067
805,2020-11-19 14:30:00,3127.1241865277775,3127.1205163276677
806,2020-11-19 14:45:00,3126.7555553819448,3126.7554773477277
807,2020-11-19 15:00:00,3126.3604773263887,3126.361790808985
808,2020-11-19 15:15:00,3125.9596199652774,3125.9594116288717
809,2020-11-19 15:30:00,3125.6628627430555,3125.659943417546
810,2020-11-19 15:45:00,3125.467096319445,3125.46634020924
811,2020-11-19 16:00:00,3125.233540798611,3125.2341832984002
812,2020-11-20 09:15:00,3115.1099971875,3115.1099971874987
813,2020-11-20 09:30:00,3114.9693721875,3114.9693721874996
814,2020-11-20 09:45:00,3114.827320104166,3114.8287471874996
815,2020-11-20 10:00:00,3114.6652888541666,3114.665288854166
816,2020-11-20 10:15:00,3114.5032576041663,3114.503257604166
817,2020-11-20 10:30:00,3114.3412263541663,3114.3412263541663
818,2020-11-20 10:45:00,3114.1791951041664,3114.1791951041664
819,2020-11-20 11:00:00,3114.017163854166,3114.017163854167
820,2020-11-20 11:15:00,3113.9233374652777,3113.923337465278
821,2020-11-20 11:30:00,3113.840004131944,3113.840004131944
822,2020-11-20 11:45:00,3113.756670798611,3113.756670798611
823,2020-11-20 12:00:00,3113.6699728819444,3113.6728860763887
824,2020-11-20 12:15:00,3113.597875659722,3113.597875659722
825,2020-11-20 12:30:00,3113.517024965278,3113.518240239925
826,2020-11-20 12:45:00,3113.420570104167,3113.420262815379
827,2020-11-20 13:00:00,3113.3211603819445,3113.321099618753
828,2020-11-20 13:15:00,3113.2114127430555,3113.211759965727
829,2020-11-20 13:30:00,3113.091864131944,3113.092905798611
830,2020-11-20 13:45:00,3112.9465525694445,3112.9472470113915
831,2020-11-20 14:00:00,3112.807590486111,3112.80724152568
832,2020-11-20 14:15:00,3112.715021215278,3112.7143652257
833,2020-11-20 14:30:00,3112.661126215278,3112.6633362809685
834,2020-11-20 14:45:00,3112.562778888889,3112.5613521014893
835,2020-11-20 15:00:00,3112.4897421180553,3112.489204709003
836,2020-11-20 15:15:00,3112.418082743056,3112.416076182692
837,2020-11-20 15:30:00,3112.353614166667,3112.3530183371654
838,2020-11-20 15:45:00,3112.3530655902778,3112.3531290971423
839,2020-11-20 16:00:00,3112.3603743055555,3112.359946939847
840,2020-11-23 09:15:00,3108.5743055555554,3108.574305555555
841,2020-11-23 09:30:00,3108.642013888889,3108.642013888889
842,2020-11-23 09:45:00,3108.7097222222224,3108.7097222222224
843,2020-11-23 10:00:00,3108.7774305555554,3108.7774305555554
844,2020-11-23 10:15:00,3108.845138888889,3108.8451388888893
845,2020-11-23 10:30:00,3108.9128472222224,3108.912847222222
846,2020-11-23 10:45:00,3108.9805555555554,3108.980555555556
847,2020-11-23 11:00:00,3109.0447916666667,3109.0447916666667
848,2020-11-23 11:15:00,3109.1072916666667,3109.1072916666667
849,2020-11-23 11:30:00,3109.1697916666667,3109.169791666667
850,2020-11-23 11:45:00,3109.2212534722225,3109.2212534722225
851,2020-11-23 12:00:00,3109.2687013888885,3109.268701388889
852,2020-11-23 12:15:00,3109.3115208333334,3109.311520833334
853,2020-11-23 12:30:00,3109.356173611111,3109.356173611112
854,2020-11-23 12:45:00,3109.4058958333335,3109.4058055555565
855,2020-11-23 13:00:00,3109.4571628819444,3109.4571628819444
856,2020-11-23 13:15:00,3109.4950479166664,3109.49480833287
857,2020-11-23 13:30:00,3109.544221527778,3109.544054863312
858,2020-11-23 13:45:00,3109.601450625,3109.6023360437493
859,2020-11-23 14:00:00,3109.6585068055556,3109.6581720485815
860,2020-11-23 14:15:00,3109.726506805556,3109.7265068055563
861,2020-11-23 14:30:00,3109.806781111111,3109.8074373607033
862,2020-11-23 14:45:00,3109.9633846875004,3109.9642233548834
863,2020-11-23 15:00:00,3110.122613090278,3110.122812744695
864,2020-11-23 15:15:00,3110.1557059027778,3110.1528282904105
865,2020-11-23 15:30:00,3110.1740327430557,3110.171688076167
866,2020-11-23 15:45:00,3110.1900138194446,3110.1919669425833
867,2020-11-23 16:00:00,3110.1499460416667,3110.152218770016
868,2020-11-24 09:15:00,3110.3332353819446,3110.3332353819446
869,2020-11-24 09:30:00,3110.2863603819446,3110.286360381945
870,2020-11-24 09:45:00,3110.2394853819446,3110.239485381945
871,2020-11-24 10:00:00,3110.1926103819446,3110.1926103819446
872,2020-11-24 10:15:00,3110.1457353819446,3110.145735381945
